cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	paper_interchange_diff	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	0.0	0	0	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview: Asthma Diagnosis**

**Demographics:**
- Name: John Doe
- Age: 42 years
- Gender: Male
- Occupation: Software Engineer
- Marital Status: Married
- Address: [Address not provided for privacy]

**Past Medical History:**
John Doe was diagnosed with asthma at the age of 10. His medical history includes recurrent"	"**Patient Overview: Asthma Diagnosis**

**Demographics:**
- Name: John Doe
- Age: 42 years
- Gender: Male
- Occupation: Software Engineer
- Marital Status: Married
- Address: [Address not provided for privacy]

**Past Medical History:**
John Doe was diagnosed with asthma at the age of 10. His medical history includes recurrent"	True
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	1.0	0	0	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview:**

**Name:** [Patient Name]
**Age:** [Patient Age] years
**Gender:** [Patient Gender]
**Date of Birth:** [Patient DOB]
**Address:** [Patient Address]

**Demographics:**
- Occupation: [Patient Occupation]
- Marital Status: [Patient Marital Status]
- Living Arrangement: [Patient Living Arrangement]

**"	"**Patient Overview:**

**Name:** [Patient Name]
**Age:** [Patient Age] years
**Gender:** [Patient Gender]
**Date of Birth:** [Patient DOB]
**Address:** [Patient Address]

**Demographics:**
- Occupation: [Patient Occupation]
- Marital Status: [Patient Marital Status]
- Living Arrangement: [Patient Living Arrangement]

**"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	2.0	0	0	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview:**

**Name:** [Patient Name]  
**Age:** [Patient Age] years  
**Gender:** [Patient Gender]  
**Date of Birth:** [Patient DOB]  
**Primary Care Physician:** [Physician Name]  

**Demographics:**
[Patient Name] is a [Patient Age]-year-old [Patient Gender] who presents with a history of asthma"	"**Patient Overview:**

**Name:** [Patient Name]  
**Age:** [Patient Age] years  
**Gender:** [Patient Gender]  
**Date of Birth:** [Patient DOB]  
**Primary Care Physician:** [Physician Name]  

**Demographics:**
[Patient Name] is a [Patient Age]-year-old [Patient Gender] who presents with a history of asthma"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview: Asthma Patient**

**Demographics:**
- Name: [Patient's Name]
- Age: [Age in years]
- Gender: [Male/Female]
- Date of Birth: [Date of birth]

**Past Medical History:**
The patient has a known diagnosis of asthma, which was first diagnosed at the age of 12. The patient's asthma is classified"	"**Patient Overview: Asthma Patient**

**Demographics:**
- Name: [Patient's Name]
- Age: [Age in years]
- Gender: [Male/Female]
- Date of Birth: [Date of birth]

**Past Medical History:**
The patient has a known diagnosis of asthma, which was first diagnosed at the age of 12. The patient's asthma is classified"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	4.0	0	0	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview:**

**Name:** [Patient Name]
**Age:** [Patient Age] years
**Gender:** [Patient Gender]
**Date of Birth:** [Patient Date of Birth]

**Demographics:**
- Occupation: [Patient Occupation]
- Marital Status: [Patient Marital Status]
- Living Situation: [Patient Living Situation]

**Past Medical History:**
The patient has"	"**Patient Overview:**

**Name:** [Patient Name]
**Age:** [Patient Age] years
**Gender:** [Patient Gender]
**Date of Birth:** [Patient Date of Birth]

**Demographics:**
- Occupation: [Patient Occupation]
- Marital Status: [Patient Marital Status]
- Living Situation: [Patient Living Situation]

**Past Medical History:**
The patient has"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a concise patient overview for an individual with a history of asthma:

**Patient Overview**

**Demographics:**
- Name: [Patient Name]
- Age: 32 years
- Gender: Female
- Occupation: Software Engineer

**Past Medical History:**
- **Diagnosed with Asthma at age 7**: Patient was first diagnosed with asthma in childhood and"	"Certainly! Here is a concise patient overview for an individual with a history of asthma:

**Patient Overview**

**Demographics:**
- Name: [Patient Name]
- Age: 32 years
- Gender: Female
- Occupation: Software Engineer

**Past Medical History:**
- **Diagnosed with Asthma at age 7**: Patient was first diagnosed with asthma in childhood and"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a concise patient overview for an individual with asthma:

**Patient Overview:**

- **Name:** [Patient's Full Name]
- **Date of Birth:** [DOB]
- **Gender:** [Male/Female/Other]
- **Age:** [Age in years/months]
- **Address:** [Address or P.O. Box]
- **Phone Number:** [Primary Contact"	"Certainly! Here is a concise patient overview for an individual with asthma:

**Patient Overview:**

- **Name:** [Patient's Full Name]
- **Date of Birth:** [DOB]
- **Gender:** [Male/Female/Other]
- **Age:** [Age in years/months]
- **Address:** [Address or P.O. Box]
- **Phone Number:** [Primary Contact"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview**

**Demographics:**
- Age: 45 years
- Gender: Female
- Occupation: Office worker

**Past Medical History:**
- **Diagnosis:** Asthma (since age 18)
- **Treatment History:**
  - Initiated on inhaled corticosteroids (ICS) with a short-acting beta agonist (SABA)"	"**Patient Overview**

**Demographics:**
- Age: 45 years
- Gender: Female
- Occupation: Office worker

**Past Medical History:**
- **Diagnosis:** Asthma (since age 18)
- **Treatment History:**
  - Initiated on inhaled corticosteroids (ICS) with a short-acting beta agonist (SABA)"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	2.0	0	1	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview**

**Name:** [Patient Name]
**Age:** [Patient Age]
**Gender:** [Patient Gender]
**Date of Birth:** [Patient DOB]

**Past Medical History:**

**Main Diagnosis:** Asthma

- **History of Asthma:** The patient was diagnosed with asthma at the age of 5 and has been under regular medical care since. The asthma is classified"	"**Patient Overview**

**Name:** [Patient Name]
**Age:** [Patient Age]
**Gender:** [Patient Gender]
**Date of Birth:** [Patient DOB]

**Past Medical History:**

**Main Diagnosis:** Asthma

- **History of Asthma:** The patient was diagnosed with asthma at the age of 5 and has been under regular medical care since. The asthma is classified"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	3.0	0	1	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview: Asthma Patient**

**Demographics:**
- Name: [Patient Name]
- Age: [Patient Age]
- Gender: [Patient Gender]
- Occupation: [Patient Occupation]

**Past Medical History:**
[Patient Name] is a [Age]-year-old [Gender] who works as a [Occupation]. He/She has a history of asthma, first diagnosed"	"**Patient Overview: Asthma Patient**

**Demographics:**
- Name: [Patient Name]
- Age: [Patient Age]
- Gender: [Patient Gender]
- Occupation: [Patient Occupation]

**Past Medical History:**
[Patient Name] is a [Age]-year-old [Gender] who works as a [Occupation]. He/She has a history of asthma, first diagnosed"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	4.0	0	1	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
Patient Overview: 

**Name:** [Patient Name]
**Age:** [Patient Age] years
**Gender:** [Patient Gender]
**Date of Birth:** [Patient DOB]

**Past Medical History:**

- **Diagnosis:** Asthma
  - **History of Asthma:** Onset at [age of onset], diagnosed by [physician or facility name]. 
  - **"	"Patient Overview: 

**Name:** [Patient Name]
**Age:** [Patient Age] years
**Gender:** [Patient Gender]
**Date of Birth:** [Patient DOB]

**Past Medical History:**

- **Diagnosis:** Asthma
  - **History of Asthma:** Onset at [age of onset], diagnosed by [physician or facility name]. 
  - **"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	5.0	0	1	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview:**

**Name:** [Patient Name]
**Age:** [Age in years]
**Gender:** [Male/Female]
**Date of Birth:** [Date of Birth]
**Address:** [Home Address]

**Past Medical History:**

The patient is a 45-year-old female with a known diagnosis of chronic obstructive pulmonary disease (COPD) for the past "	"**Patient Overview:**

**Name:** [Patient Name]
**Age:** [Age in years]
**Gender:** [Male/Female]
**Date of Birth:** [Date of Birth]
**Address:** [Home Address]

**Past Medical History:**

The patient is a 45-year-old female with a known diagnosis of chronic obstructive pulmonary disease (COPD) for the past"	False
asthma	asthma	4	Male	18	0	18	paper_single_token	paper_ix	-29	27	 Male	42	 asthma	replace_scale	paper	0.0	0	2	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

You are preparing a concise patient overview. The patient has asthma.
Begin with this individual patient's demographics and then summarize past medical history.<|im_end|>
<|im_start|>assistant
**Patient Overview:**

**Name:** [Patient Name]
**Age:** [Patient Age] years
**Gender:** [Patient Gender]
**Date of Birth:** [Patient Date of Birth]
**Address:** [Patient Address]
**Phone Number:** [Patient Phone Number]

**Past Medical History:**

The patient is a 45-year-old male with a known history of asthma. He was"	"**Patient Overview:**

**Name:** [Patient Name]
**Age:** [Patient Age] years
**Gender:** [Patient Gender]
**Date of Birth:** [Patient Date of Birth]
**Address:** [Patient Address]
**Phone Number:** [Patient Phone Number]

**Past Medical History:**

The patient is a 45-year-old male with a known history of asthma. He was"	True
